POYRAZOGLU_YIGIT 3.967
MEMBER_IN CLEMENZA_KAY 92.200
MEMBER_IN TRAJKOVSKI_LILLIAN 25.432
MEMBER_IN WOZNIAK_KATHERINE 92.039
MEMBER_IN ZIELINSKI_TANYA 27.176
MEMBER_IN GUZMAN_GENEVIEVE 43.212
MEMBER_IN MARIC_MONIQUE 76.639
MEMBER_IN SALAH_KADIR 73.666
MEMBER_IN ZUCKERBERG_ALVIN 85.492
MEMBER_IN MBAPPE_JACQUELYN 93.182
MEMBER_IN WHITE_TRAVIS 14.572
MEMBER_IN CATLI_MARGARITA 42.892
MEMBER_IN ERBAKAN_ROB 43.437
MEMBER_IN BONANNO_HOLLY 31.546
MEMBER_IN ERBAKAN_ROD 44.249
MEMBER_IN GENOVESE_SANDI 34.467
MEMBER_IN KOVACEVIC_PHILIP 59.776
MEMBER_IN JOVANOVIC_MARTHA 46.951
MEMBER_IN CICCI_DENNI 38.857
MEMBER_IN BONANNO_MERLE 11.539
MEMBER_IN SOPRANO_LEA 73.101
MEMBER_IN LEWANDOWSKI_JONI 86.934
MEMBER_IN FORD_JANET 35.082
MEMBER_IN ERBAKAN_RON 69.839
MEMBER_IN LUCCHESE_LINDSAY 56.370
MEMBER_IN SOPRANO_LEE 32.450
MEMBER_IN GENOVESE_SANDY 69.519
MEMBER_IN SOPRANO_LES 57.275
MEMBER_IN CICCI_DARLENE 4.691
MEMBER_IN WOJCIECHOWSKI_JAVIER 29.466
MEMBER_IN IVANOVIC_LUCY 86.787
MEMBER_IN SOPRANO_LEO 86.243
MEMBER_IN CUNEO_ROMAN 80.766
MEMBER_IN INONU_MELODY 86.472
MEMBER_IN MOEGREENE_GERALD 46.779
MEMBER_IN KWIATKOWSKI_KIMBERLY 65.082
MEMBER_IN NIKOLIC_PHILIP 45.438
MEMBER_IN MOEGREENE_DARYL 63.328
MEMBER_IN TESSIO_WILLIAM 73.428
MEMBER_IN STRACCI_KRISTIN 17.584
MEMBER_IN KOCAMAN_JENNIE 42.813
MEMBER_IN LEWANDOWSKI_GERTRUDE 78.083
MEMBER_IN CUNEO_BRUCE 79.563
MEMBER_IN KOCH_MILTON 79.069
MEMBER_IN TESSIO_MARGUERITE 46.390
MEMBER_IN GENOVESE_EDITH 93.356
MEMBER_IN JOBS_EVERETT 54.701
MEMBER_IN PETROVIC_HOLLY 20.895
MEMBER_IN ROCKEFELLER_CANDY 92.311
MEMBER_IN JOVANOVIC_KELLI 54.804
MEMBER_IN KAMINSKI_TROY 97.246
MEMBER_IN GOODMAN_JERRY 23.302
MEMBER_IN WHITE_CRYSTAL 76.046
MEMBER_IN WOZNIAK_EMRE 15.899
MEMBER_IN DEMIREL_DARREN 83.471
MEMBER_IN FORD_MITCH 55.163
MEMBER_IN HEISENBERG_AMBER 32.802
MEMBER_IN TERIM_GREG 77.707
MEMBER_IN BEZOS_LUPE 57.204
MEMBER_IN JOVANOVIC_KELLY 77.098
MEMBER_IN SOYLU_ANA 61.856
MEMBER_IN INONU_PHILLIP 37.819
MEMBER_IN POYRAZOGLU_KEREM 52.265
MEMBER_IN SLIM_MITCHELL 44.752
MEMBER_IN SOPRANO_LIZ 22.508
MEMBER_IN STOJANOVIC_SIDNEY 88.919
MEMBER_IN NIKOLIC_HOWARD 50.663
MEMBER_IN KOWALSKI_LYNNE 8.098
MEMBER_IN ZASA_BOB 21.867
MEMBER_IN JESUS_DEVIN 58.822
MEMBER_IN TADIC_MURIEL 13.447
MEMBER_IN ZIELINSKI_NADINE 82.628
MEMBER_IN ROTSHCHILD_TYLER 16.098
MEMBER_IN ELLISON_MARISSA 44.858
MEMBER_IN KOWALSKI_SABRINA 43.906
MEMBER_IN JANKOWSKI_ISAAC 4.560
MEMBER_IN JOVANOVIC_GLADYS 70.446
MEMBER_IN LEWANDOWSKI_TERRANCE 57.140
MEMBER_IN OZDEMIR_TROY 7.417
MEMBER_IN MOEGREENE_TAYLOR 23.560
MEMBER_IN KILIC_JARED 52.096
MEMBER_IN MORGAN_KATHY 2.478
MEMBER_IN MORGAN_TRACIE 55.602
MEMBER_IN CATLI_ELIAS 54.642
MEMBER_IN GENOVESE_VITOR 22.505
MEMBER_IN TATTAGLIA_JORGE 22.381
MEMBER_IN MORGAN_KATIE 71.189
MEMBER_IN WHITE_MARLA 93.684
MEMBER_IN SOPRANO_ESTHER 17.623
MEMBER_IN SOPRANO_MELODY 95.140
MEMBER_IN FORD_BEVERLY 82.839
MEMBER_IN JANKOWSKI_JESSE 60.670
MEMBER_IN PEKER_MORRIS 9.769
MEMBER_IN OZDEMIR_KIMBERLY 64.235
MEMBER_IN JANKOWSKI_YVONNE 80.327
MEMBER_IN PEKER_LOIS 50.298
MEMBER_IN MORGAN_JEFFREY 37.184
MEMBER_IN GUS_KATHLEEN 21.730
MEMBER_IN TERIM_LEO 62.822
MEMBER_IN KACZMAREK_SANTOS 35.087
MEMBER_IN TADIC_TRUDY 43.601
MEMBER_IN ELLISON_NICOLAS 80.989
MEMBER_IN WOJCIECHOWSKI_JONATHAN 90.207
MEMBER_IN WALTON_FREDDIE 46.347
MEMBER_IN KACZMAREK_MIRANDA 37.059
MEMBER_IN KOVACEVIC_ALEXIS 30.762
MEMBER_IN TERIM_LEE 43.051
MEMBER_IN MORGAN_CLAUDIA 83.483
MEMBER_IN TERIM_LEA 81.015
MEMBER_IN JESUS_MAHMUT 46.842
MEMBER_IN STOJANOVIC_EILEEN 51.482
MEMBER_IN KOWALCZYK_ROXANNE 57.967
MEMBER_IN WOJCIECHOWSKI_CARLTON 97.018
MEMBER_IN MORGAN_LANCE 79.174
MEMBER_IN KOWALSKI_BRUCE 84.507
MEMBER_IN POYRAZOGLU_KERIM 12.613
MEMBER_IN PEKER_LOLA 93.128
MEMBER_IN WHITE_MARIO 34.080
MEMBER_IN PETROVIC_GILBERT 72.749
MEMBER_IN TERIM_FRANKIE 76.288
MEMBER_IN BENZEMA_SETH 37.973
MEMBER_IN WHITE_MARIE 45.399
MEMBER_IN SZYMANSKI_SANDI 67.585
MEMBER_IN GENOVESE_EDNA 83.574
MEMBER_IN ADELSON_MAYRA 18.875
MEMBER_IN JOBS_RANDOLPH 54.713
MEMBER_IN WHITE_MARIA 72.987
MEMBER_IN CATLI_ANGELO 2.098
MEMBER_IN DEMIREL_KENNETH 71.154
MEMBER_IN SZYMANSKI_SANDY 3.296
MEMBER_IN NIKOLIC_LUCY 91.934
MEMBER_IN WALTON_CAROLE 60.937
MEMBER_IN TERIM_LES 32.421
MEMBER_IN CLEMENZA_BONITA 19.070
MEMBER_IN RONALDO_JOCELYN 20.037
MEMBER_IN MOEGREENE_BEVERLY 76.193
MEMBER_IN TRAJKOVSKI_MONIQUE 37.660
MEMBER_IN JOVANOVIC_GEOFFREY 89.177
MEMBER_IN TERIM_DWAYNE 66.502
MEMBER_IN MARKOVIC_DENNI 66.335
MEMBER_IN LEWANDOWSKI_JODY 68.320
MEMBER_IN KAMINSKI_DARREN 75.399
MEMBER_IN POYRAZOGLU_DAVID 70.677
MEMBER_IN CORLEONE_EVELYN 78.990
MEMBER_IN MORGAN_PEARL 78.703
MEMBER_IN SOYLU_VINCENT 27.472
MEMBER_IN KOWALSKI_DEBRA 99.937
MEMBER_IN MARKOVIC_JACK 38.736
MEMBER_IN GAMBINO_CAMERON 98.434
MEMBER_IN PEKER_ROBERTO 99.613
MEMBER_IN KOCH_TIMOTHY 62.226
MEMBER_IN LEWANDOWSKI_JOEL 56.564
MEMBER_IN NIKOLIC_BETHANY 29.796
MEMBER_IN NIKOLIC_AMANDA 31.511
MEMBER_IN OZDEMIR_SUE 84.288
MEMBER_IN ZUCKERBERG_CLINT 47.033
MEMBER_IN LEWANDOWSKI_HERBERT 37.824
MEMBER_IN INONU_EVELYN 3.626
MEMBER_IN JESUS_OKAN 63.634
MEMBER_IN AGUERO_CARROLL 42.848
MEMBER_IN OZDEMIR_GLEN 22.616
MEMBER_IN KOWALCZYK_IRIS 81.192
MEMBER_IN DEMIREL_TRINA 4.705
MEMBER_IN KOVACEVIC_GALE 67.211
MEMBER_IN BARZINI_TONYA 68.200
MEMBER_IN STOJANOVIC_VICKI 7.427
MEMBER_IN ZASA_BUD 1.101
MEMBER_IN PEKER_SOPHIA 55.593
MEMBER_IN JOVANOVIC_NORMAN 65.677
MEMBER_IN CICCI_TOMMY 61.306
MEMBER_IN KACZMAREK_RITA 50.564
MEMBER_IN KARTAL_NELSON 37.816
MEMBER_IN STANKOVIC_CANDICE 8.490
MEMBER_IN WOZNIAK_SHAWN 33.262
MEMBER_IN WOZNIAK_JUANITA 25.674
MEMBER_IN KOVACEVIC_MABEL 97.506
MEMBER_IN ERDOGAN_DOREEN 25.216
MEMBER_IN ZASA_SILVIA 51.584
MEMBER_IN IVANOVIC_JULIO 18.754
MEMBER_IN RONALDO_DEAN 26.534
MEMBER_IN MANCINI_JENNIFER 0.313
MEMBER_IN KOVACEVIC_HOWARD 17.529
MEMBER_IN CICCI_STACY 39.489
MEMBER_IN WALTON_DICK 32.077
MEMBER_IN ESCOBAR_KADIR 80.231
MEMBER_IN MORGAN_EVELYN 43.888
MEMBER_IN KNEZEVIC_CLAYTON 54.250
MEMBER_IN GOTTI_RICKEY 81.701
MEMBER_IN STOJANOVIC_KATHRYN 71.752
MEMBER_IN COLOMBO_WILLARD 45.465
MEMBER_IN JOVANOVIC_GAYLE 89.399
MEMBER_IN GUS_APRIL 80.183
MEMBER_IN GOODMAN_TREVOR 71.183
MEMBER_IN GOTTI_KAREN 29.865
MEMBER_IN JANKOWSKI_JESUS 92.208
MEMBER_IN GAMBINO_MONICA 61.701
MEMBER_IN SZYMANSKI_JORGE 49.539
MEMBER_IN ROSATO_RANDALL 2.017
MEMBER_IN LEWANDOWSKI_JODI 17.064
MEMBER_IN PETROVIC_KAREN 70.064
MEMBER_IN KAYA_KAGAN 76.153
MEMBER_IN ADELSON_LYLE 15.754
MEMBER_IN OZDEMIR_GERALD 67.664
MEMBER_IN ZIELINSKI_GERARDO 53.656
MEMBER_IN KAYA_BEATRICE 83.595
MEMBER_IN CATLI_CRYSTAL 31.263
MEMBER_IN SOPRANO_GENEVIEVE 89.186
MEMBER_IN KAYA_SUSAN 64.029
MEMBER_IN SOYLU_LOREN 91.652
MEMBER_IN STRACCI_BERT 52.117
MEMBER_IN GUS_KIRK 26.731
MEMBER_IN KAYA_BELINDA 85.280
MEMBER_IN PINKMAN_TONYA 88.338
MEMBER_IN BARZINI_GERALDINE 78.399
MEMBER_IN WOJCIK_ELSA 12.133
MEMBER_IN SZYMANSKI_ROBERT 47.069
MEMBER_IN KAYA_JAMIE 76.648
MEMBER_IN SZYMCZAK_GRACIELA 25.770
MEMBER_IN JOVANOVIC_BRENDAN 73.318
MEMBER_IN ZUCKERBERG_SUE 27.956
MEMBER_IN KILIC_JASON 94.906
MEMBER_IN INONU_ABEL 42.866
MEMBER_IN ERDOGAN_SAMUEL 24.705
MEMBER_IN KOCH_LATOYA 48.043
MEMBER_IN ESCOBAR_SHELLEY 6.085
MEMBER_IN POYRAZOGLU_FAITH 65.814
MEMBER_IN ZASA_KRIS 93.887
MEMBER_IN TADIC_LOIS 55.500
MEMBER_IN KOCH_JEREMIAH 17.111
MEMBER_IN CICCI_MALCOLM 96.339
MEMBER_IN JOVANOVIC_KELVIN 39.150
MEMBER_IN GUZMAN_RAY 29.229
MEMBER_IN BONANNO_KAREN 80.546
MEMBER_IN SALAH_TINA 71.039
MEMBER_IN BARZINI_TAYLOR 36.001
MEMBER_IN AGUERO_SABRINA 74.890
MEMBER_IN ESCOBAR_RON 51.864
MEMBER_IN TADIC_LOLA 93.993
MEMBER_IN WOZNIAK_ESTHER 7.766
MEMBER_IN ZIELINSKI_WILL 92.742
MEMBER_IN GATES_MITCHELL 13.025
MEMBER_IN CLEMENZA_TRUDY 71.295
MEMBER_IN PEKER_KERRI 47.924
MEMBER_IN GATES_MINNIE 62.989
MEMBER_IN ESCOBAR_ROD 56.923
MEMBER_IN POYRAZOGLU_KERRI 71.478
MEMBER_IN MARKOVIC_STACY 51.554
MEMBER_IN ERBAKAN_TODD 52.615
MEMBER_IN PETROVIC_TERI 73.082
MEMBER_IN CORLEONE_TREVOR 92.803
MEMBER_IN YILMAZ_VIRGINIA 68.913
MEMBER_IN ADELSON_TIFFANY 65.782
MEMBER_IN GOODMAN_GAYLE 49.775
MEMBER_IN KOVACEVIC_BEVERLY 45.883
MEMBER_IN GATES_ADRIENNE 58.567
MEMBER_IN INONU_FREDDIE 77.383
MEMBER_IN NOWAK_RAY 45.341
MEMBER_IN KAYA_JAMES 57.803
MEMBER_IN STRACCI_NORMAN 11.245
MEMBER_IN KACZMAREK_ANGEL 5.692
MEMBER_IN ROCKEFELLER_PAM 6.133
MEMBER_IN CICCI_ALEXIS 50.883
MEMBER_IN INONU_ABBY 3.608
MEMBER_IN KNEZEVIC_ELSA 6.552
MEMBER_IN MANCINI_KERIM 48.205
MEMBER_IN STRACCI_BETH 41.749
MEMBER_IN STRACCI_FRAN 44.983
MEMBER_IN KNEZEVIC_MIRIAM 1.252
MEMBER_IN MARIC_TONY 99.513
MEMBER_IN TRAJKOVSKI_JENNIFER 47.446
MEMBER_IN MESSI_KRISTINA 25.122
MEMBER_IN JOBS_RACHAEL 54.325
MEMBER_IN ERDOGAN_BELINDA 12.140
MEMBER_IN ADELSON_JOSIE 99.447
MEMBER_IN SOYLU_ANDREA 72.309
MEMBER_IN ROSATO_TINA 27.460
MEMBER_IN BENZEMA_PATRICA 41.917
MEMBER_IN MARKOVIC_JAKE 43.004
MEMBER_IN BUFFETT_PETE 72.614
MEMBER_IN BENZEMA_PATRICK 86.786
MEMBER_IN INONU_MARLENE 25.620
MEMBER_IN COLOMBO_GILBERT 3.992
MEMBER_IN MARKOVIC_TOMMY 90.030
MEMBER_IN BEZOS_KIMBERLY 62.664
MEMBER_IN DEMIREL_VICKI 84.729
MEMBER_IN SOPRANO_NATHAN 8.638
MEMBER_IN SOYLU_HEATHER 73.836
MEMBER_IN KOCAMAN_MABEL 87.002
MEMBER_IN KNEZEVIC_CESAR 97.134
MEMBER_IN JESUS_TRISHA 27.251
MEMBER_IN GATES_DANIELLE 60.759
MEMBER_IN WOJCIECHOWSKI_JACK 35.171
MEMBER_IN PETROVIC_BRAD 23.428
MEMBER_IN ZUCKERBERG_DOROTHY 44.091
MEMBER_IN CICCI_CLAUDIA 55.392
MEMBER_IN KILIC_DORA 43.175
MEMBER_IN ELLISON_TAMMY 46.773
MEMBER_IN FORD_GERTRUDE 84.189
MEMBER_IN ZIELINSKI_EVAN 5.050
MEMBER_IN GENOVESE_DEE 5.886
MEMBER_IN ESCOBAR_ROB 58.270
MEMBER_IN KILIC_MIKE 73.518
MEMBER_IN ADELSON_LYNN 2.325
MEMBER_IN KAMINSKI_CARY 93.378
MEMBER_IN BENZEMA_DENISE 84.791
MEMBER_IN CLEMENZA_HERMAN 76.673
MEMBER_IN KILIC_DOUG 24.297
MEMBER_IN KAMINSKI_CARA 56.121
MEMBER_IN GOODMAN_DENA 21.880
MEMBER_IN JOVANOVIC_GUADALUPE 98.589
MEMBER_IN BENZEMA_VITOR 32.008
MEMBER_IN SZYMANSKI_GRETCHEN 53.784
MEMBER_IN BENZEMA_OLIVER 26.527
MEMBER_IN ESCOBAR_EDUARDO 81.617
MEMBER_IN SZYMANSKI_DERRICK 4.799
MEMBER_IN INONU_PEGGY 88.216
MEMBER_IN BEZOS_MARGARITA 69.071
MEMBER_IN AGUERO_CHRISTI 58.289
MEMBER_IN OZDEMIR_PETE 84.114
MEMBER_IN SOPRANO_JOE 29.709
MEMBER_IN JANKOWSKI_OWEN 45.062
MEMBER_IN LUCCHESE_CARROLL 76.014
MEMBER_IN BUFFETT_VIRGINIA 25.289
MEMBER_IN ESCOBAR_BERNARD 8.754
MEMBER_IN MANCINI_KEREM 39.394
MEMBER_IN ROCKEFELLER_CLAUDIA 13.776
MEMBER_IN MORGAN_GERARDO 92.164
MEMBER_IN MARIC_HEATHER 94.969
MEMBER_IN ROSATO_KENDRA 97.678
MEMBER_IN TERIM_LIZ 1.235
MEMBER_IN SZYMANSKI_VITOR 26.468
MEMBER_IN JOBS_RAQUEL 98.040
MEMBER_IN ERBAKAN_TONY 43.295
MEMBER_IN JESUS_CARRIE 34.703
MEMBER_IN CLEMENZA_MAX 66.607
MEMBER_IN WOZNIAK_YOUNG 6.966
MEMBER_IN TADIC_LORI 87.433
MEMBER_IN PINKMAN_EVERETT 11.280
MEMBER_IN ROCKEFELLER_EDUARDO 65.478
MEMBER_IN SOYLU_KERI 25.803
MEMBER_IN GOTTI_MELINDA 48.156
MEMBER_IN PETROVIC_BRET 22.547
MEMBER_IN JOBS_CATHERINE 85.787
MEMBER_IN SOYLU_BUD 31.357
MEMBER_IN KNEZEVIC_ANDREA 14.717
MEMBER_IN KOWALSKI_CONNIE 64.206
MEMBER_IN GOODMAN_GWENDOLYN 50.625
MEMBER_IN BARZINI_DANIELLE 76.952
MEMBER_IN SZYMCZAK_JILL 45.379
MEMBER_IN CLEMENZA_ROBBIE 35.222
MEMBER_IN ERBAKAN_LINDSAY 48.003
MEMBER_IN KOVACEVIC_JESSICA 52.302
MEMBER_IN IVANOVIC_LUPE 87.667
MEMBER_IN ESCOBAR_DARREN 67.313
MEMBER_IN CLEMENZA_MAE 69.764
MEMBER_IN SOYLU_LORNA 6.061
MEMBER_IN WOJCIK_ELLA 67.021
MEMBER_IN LUCCHESE_BRADLEY 58.383
MEMBER_IN GOODMAN_DEAN 50.380
MEMBER_IN GATES_DARLA 64.699
MEMBER_IN PINKMAN_TODD 73.634
MEMBER_IN WHITE_CANDICE 99.331
MEMBER_IN STRACCI_ISRAEL 57.716
MEMBER_IN TRAJKOVSKI_JOSEPH 30.231
MEMBER_IN GATES_REBECCA 41.670
MEMBER_IN ERBAKAN_GWENDOLYN 65.643
MEMBER_IN KILIC_ROCHELLE 3.652
MEMBER_IN MARKOVIC_JANE 19.245
MEMBER_IN YILMAZ_MIRANDA 7.104
MEMBER_IN PEKER_KERIM 58.903
MEMBER_IN KNEZEVIC_ELLA 66.267
MEMBER_IN KNEZEVIC_ANDREW 85.216
MEMBER_IN ZUCKERBERG_DARREN 68.520
MEMBER_IN ELLISON_YIGIT 10.937
MEMBER_IN CICCI_EDUARDO 16.042
MEMBER_IN KNEZEVIC_ANDRES 1.910
MEMBER_IN BEZOS_LYDIA 66.665
MEMBER_IN KILIC_GUSTAVO 44.857
MEMBER_IN SOYLU_CHRIS 94.547
MEMBER_IN NEYMAR_CASSANDRA 87.849
MEMBER_IN CICCI_GUADALUPE 2.056
MEMBER_IN BENZEMA_OLIVIA 94.839
MEMBER_IN SLIM_DANIELLE 26.012
MEMBER_IN STRACCI_KELVIN 55.647
MEMBER_IN PETROVIC_WILLARD 89.712
MEMBER_IN JOVANOVIC_ROSALIE 53.390
MEMBER_IN SOYLU_KENT 13.770
MEMBER_IN LUCCHESE_CAROLINE 5.106
MEMBER_IN LUCCHESE_ARTURO 85.292
MEMBER_IN NOWAK_CANDY 92.220
MEMBER_IN LUCCHESE_CAROLINA 42.695
MEMBER_IN COLOMBO_JOANN 82.224
MEMBER_IN ADELSON_GILBERTO 45.047
MEMBER_IN IVANOVIC_ALEXANDER 92.840
MEMBER_IN CUNEO_LUCAS 28.666
MEMBER_IN GATES_DARIN 82.208
MEMBER_IN CATLI_JESSIE 78.919
MEMBER_IN IVANOVIC_LUKE 39.037
MEMBER_IN MANE_MARGUERITE 43.018
MEMBER_IN ERBAKAN_CHUCK 50.114
MEMBER_IN DEMIR_ELIAS 76.868
MEMBER_IN SOPRANO_CRYSTAL 19.004
MEMBER_IN CLEMENZA_TIFFANY 70.173
MEMBER_IN STANKOVIC_HERBERT 72.363
MEMBER_IN GUS_HOWARD 62.431
MEMBER_IN IVANOVIC_JULIUS 5.146
MEMBER_IN GUS_GERALD 48.444
MEMBER_IN ERBAKAN_GINA 30.672
MEMBER_IN DEMIR_JAVIER 76.435
MEMBER_IN MESSI_MARCOS 89.097
MEMBER_IN KILIC_MAHMUT 35.365
MEMBER_IN CORLEONE_BRENDAN 12.579
MEMBER_IN RONALDO_ANGELICA 80.856
MEMBER_IN JANKOWSKI_DENNIS 51.989
MEMBER_IN GOODMAN_BUD 21.695
MEMBER_IN BEZOS_KATHLEEN 29.826
MEMBER_IN FORD_LESTER 12.656
MEMBER_IN LEWANDOWSKI_MELINDA 73.475
MEMBER_IN RIZZI_MINNIE 71.081
MEMBER_IN CUNEO_DEBRA 42.217
MEMBER_IN MARKOVIC_CATHERINE 78.047
MEMBER_IN NEYMAR_NICHOLAS 34.035
MEMBER_IN CUNEO_TRICIA 62.255
MEMBER_IN ROCKEFELLER_REBEKAH 56.939
MEMBER_IN PETROVIC_RODNEY 61.727
MEMBER_IN CATLI_GILBERT 39.767
MEMBER_IN MESSI_LEROY 70.506
MEMBER_IN ERDOGAN_CAROLE 7.528
MEMBER_IN KAMINSKI_JEFFERY 1.959
MEMBER_IN GENOVESE_DON 1.831
MEMBER_IN GUS_JARED 32.338
MEMBER_IN KOCH_MARTHA 85.609
MEMBER_IN MARIC_GINA 23.959
MEMBER_IN STRACCI_FRED 93.985
MEMBER_IN KWIATKOWSKI_LENA 49.280
MEMBER_IN STANKOVIC_BUDDY 13.519
MEMBER_IN KACZMAREK_ZACHARY 83.125
MEMBER_IN GATES_IRENE 63.154
MEMBER_IN SZYMCZAK_MARGUERITE 53.556
MEMBER_IN ADELSON_ZACH 58.098
MEMBER_IN CUNEO_EVERETT 72.057
MEMBER_IN KNEZEVIC_AARON 30.321
MEMBER_IN TERIM_MAE 74.564
MEMBER_IN SOYLU_GLENN 33.948
MEMBER_IN COLOMBO_PEARL 65.565
MEMBER_IN LUCCHESE_RENEE 66.093
MEMBER_IN KAYA_ARTURO 61.777
MEMBER_IN GOODMAN_BOB 34.135
MEMBER_IN RIZZI_ADRIENNE 50.537
MEMBER_IN DEMIR_BEVERLY 66.186
MEMBER_IN RIZZI_SOPHIA 88.394
MEMBER_IN GOODMAN_JESSE 6.669
MEMBER_IN WHITE_DEBORA 60.942
MEMBER_IN GOODMAN_LEANNE 24.543
MEMBER_IN GAMBINO_SONYA 84.744
MEMBER_IN KAMINSKI_STANLEY 44.693
MEMBER_IN ERDOGAN_ANITA 16.539
MEMBER_IN BENZEMA_SANDI 52.691
MEMBER_IN IVANOVIC_JULIAN 66.476
MEMBER_IN TRAJKOVSKI_RAMON 26.294
MEMBER_IN ELLISON_ANNE 69.005
MEMBER_IN POYRAZOGLU_GALE 13.739
MEMBER_IN GOTTI_ROSE 22.836
MEMBER_IN KOWALCZYK_EDNA 1.026
MEMBER_IN TERIM_MAX 30.885
MEMBER_IN PEKER_MARISA 3.798
MEMBER_IN SZYMCZAK_JACKIE 67.449
MEMBER_IN BENZEMA_EDITH 42.381
MEMBER_IN GOODMAN_ISAAC 83.689
MEMBER_IN ZIELINSKI_NOEL 84.775
MEMBER_IN CATLI_LOIS 99.299
MEMBER_IN STOJANOVIC_MELISSA 30.538
MEMBER_IN JANKOWSKI_MONIQUE 21.794
MEMBER_IN ZUCKERBERG_SAM 74.713
MEMBER_IN ROTH_KRISTA 48.983
MEMBER_IN TESSIO_BRUCE 85.306
MEMBER_IN PEKER_MARION 7.324
MEMBER_IN CATLI_MICHELLE 64.720
MEMBER_IN SOPRANO_KATIE 45.826
MEMBER_IN ROTH_KRISTI 52.373
MEMBER_IN PENTANGELI_BRENDAN 14.566
MEMBER_IN CUNEO_LYNNE 46.676
MEMBER_IN ESCOBAR_SAM 73.955
MEMBER_IN BENZEMA_SANDY 5.986
MEMBER_IN SOPRANO_KATHY 34.851
MEMBER_IN ZUCKERBERG_PEGGY 48.806
MEMBER_IN BEZOS_MORGAN 71.465
MEMBER_IN ROTH_KRISTY 18.894
MEMBER_IN CLEMENZA_LEE 72.109
MEMBER_IN GUZMAN_RON 10.103
MEMBER_IN CLEMENZA_LEA 1.441
MEMBER_IN KOVACEVIC_KRISTINA 45.363
MEMBER_IN SALAH_NIKKI 7.765
MEMBER_IN FORD_JAMES 86.182
MEMBER_IN KAYA_NADINE 63.711
MEMBER_IN WOJCIECHOWSKI_MITCHELL 31.699
MEMBER_IN ROTH_MARGIE 42.220
MEMBER_IN TESSIO_LAUREL 68.336
MEMBER_IN TESSIO_LAUREN 52.690
MEMBER_IN CLEMENZA_LES 8.574
MEMBER_IN WOJCIECHOWSKI_JANE 49.792
MEMBER_IN CICCI_MARGUERITE 82.299
MEMBER_IN MARKOVIC_SILVIA 82.027
MEMBER_IN CLEMENZA_LEO 2.606
MEMBER_IN CATLI_AMBER 48.139
MEMBER_IN MANCINI_KERRI 54.147
MEMBER_IN GOODMAN_DONNIE 58.034
MEMBER_IN NOWAK_ROD 17.284
MEMBER_IN SZYMANSKI_CHERI 55.524
MEMBER_IN NOWAK_ROB 6.495
MEMBER_IN CLEMENZA_ANNETTE 36.871
MEMBER_IN KNEZEVIC_DELIA 88.163
MEMBER_IN GUS_EILEEN 97.668
MEMBER_IN COLOMBO_KATIE 97.896
MEMBER_IN INONU_RUBY 36.272
MEMBER_IN GUZMAN_ROD 51.523
MEMBER_IN PEKER_MARINA 84.409
MEMBER_IN GUZMAN_ROB 43.444
MEMBER_IN SOPRANO_CANDICE 26.612
MEMBER_IN MESSI_MARCIA 72.762
MEMBER_IN NOWAK_RON 86.506
MEMBER_IN MANE_CASSANDRA 49.365
MEMBER_IN COLOMBO_LANCE 46.490
MEMBER_IN MARIC_GERRY 27.308
MEMBER_IN SOPRANO_JOANN 93.703
MEMBER_IN SLIM_BILL 91.953
MEMBER_IN MANE_MARLA 63.649
MEMBER_IN ROTSHCHILD_ANGELO 11.952
MEMBER_IN COLOMBO_KATHY 68.832
MEMBER_IN WALTON_WILLARD 35.699
MEMBER_IN TESSIO_ABRAHAM 80.014
MEMBER_IN MARIC_CARLTON 22.209
MEMBER_IN KILIC_CRISTINA 76.832
MEMBER_IN MARKOVIC_PAULETTE 47.594
MEMBER_IN GENOVESE_DERRICK 15.565
MEMBER_IN WOZNIAK_ABEL 26.245
MEMBER_IN GOODMAN_JESUS 48.612
MEMBER_IN JOBS_IRIS 34.491
MEMBER_IN GENOVESE_CAROLINA 55.368
MEMBER_IN KOWALSKI_ROMAN 19.591
MEMBER_IN FORD_SUSAN 7.918
MEMBER_IN GENOVESE_CAROLINE 78.084
MEMBER_IN JOBS_JULIAN 14.786
MEMBER_IN SOPRANO_KAY 75.673
MEMBER_IN ROTH_DEVIN 19.187
MEMBER_IN MBAPPE_GEOFFREY 21.634
MEMBER_IN CICCI_TONYA 27.931
MEMBER_IN ZUCKERBERG_JACK 56.708
MEMBER_IN PEKER_KEREM 28.770
MEMBER_IN ROTH_RICK 91.275
MEMBER_IN MORGAN_JAYNE 24.661
MEMBER_IN SOYLU_BOB 83.927
MEMBER_IN SZYMANSKI_ELENA 26.193
MEMBER_IN KAYA_MITCH 79.143
MEMBER_IN FORD_ISRAEL 54.794
MEMBER_IN MBAPPE_JOHNNY 0.585
MEMBER_IN ERBAKAN_BRADLEY 7.957
MEMBER_IN TATTAGLIA_ELENA 80.375
MEMBER_IN TERIM_YVONNE 23.053
MEMBER_IN BARZINI_BRADLEY 13.946
MEMBER_IN ZASA_MICHELLE 0.745
MEMBER_IN KILIC_SANTOS 37.486
MEMBER_IN KOCAMAN_REBEKAH 72.141
MEMBER_IN WOJCIK_JOSEPH 3.220
MEMBER_IN WHITE_BENJAMIN 56.838
MEMBER_IN ELLISON_ANDY 16.177
MEMBER_IN POYRAZOGLU_JAMES 81.792
MEMBER_IN GENOVESE_SAMMY 67.151
MEMBER_IN YILMAZ_JACOB 12.471
