OZDEMIR_YUNUSEMRE 51.700
MEMBER_IN SOPRANO_JUDY 55.646
MEMBER_IN TRAJKOVSKI_FRANCES 44.837
MEMBER_IN MOEGREENE_GREGORY 73.774
MEMBER_IN SLIM_JUANITA 38.578
MEMBER_IN PENTANGELI_JEN 11.218
MEMBER_IN RONALDO_JASON 50.430
MEMBER_IN NOWAK_CATHERINE 90.601
MEMBER_IN ROCKEFELLER_VELMA 26.986
INTEL_DIVIDE
MEMBER_IN FORD_MURIEL 4.430
MEMBER_IN TRAJKOVSKI_SANTIAGO 41.024
MEMBER_IN TERIM_KRYSTAL 85.580
MEMBER_IN MANE_PATRICA 77.804
MEMBER_IN TESSIO_SONJA 12.536
MEMBER_IN WHITE_WALLACE 50.148
MEMBER_IN KOVACEVIC_EDUARDO 96.320
MEMBER_IN ROTSHCHILD_JANIS 81.158
MEMBER_IN MANE_PATRICK 17.428
MEMBER_IN SOYLU_DON 52.668
INTEL_DIVIDE
MEMBER_IN OZDEMIR_MICHEAL 44.269
MEMBER_IN ROTSHCHILD_GREG 35.350
MEMBER_IN JOVANOVIC_RUBEN 57.074
MEMBER_IN CICCI_MINNIE 40.464
MEMBER_IN ROTSHCHILD_JANIE 50.432
MEMBER_IN GUZMAN_BERTHA 35.226
MEMBER_IN PENTANGELI_JULIAN 39.503
MEMBER_IN KOWALSKI_LEAH 0.858
MEMBER_IN LUCCHESE_CHARLIE 39.850
MEMBER_IN JANKOWSKI_ARMANDO 45.087
INTEL_DIVIDE
MEMBER_IN KOCAMAN_CLAYTON 56.297
MEMBER_IN ELLISON_NICHOLAS 20.496
MEMBER_IN JOBS_CHARLOTTE 27.074
MEMBER_IN ROTH_LESTER 92.563
MEMBER_IN RONALDO_BLAKE 16.506
MEMBER_IN SZYMCZAK_MYRTLE 0.049
MEMBER_IN GOODMAN_PAULETTE 34.747
MEMBER_IN FORD_JASON 63.391
MEMBER_IN COLOMBO_GRACIELA 81.612
MEMBER_IN ERBAKAN_JUDY 10.475
INTEL_DIVIDE
MEMBER_IN SZYMANSKI_JEN 22.648
MEMBER_IN KACZMAREK_TAYLOR 60.441
MEMBER_IN TRAJKOVSKI_SHELLEY 93.532
MEMBER_IN BARZINI_PHILIP 78.944
MEMBER_IN CORLEONE_BEATRIZ 20.008
MEMBER_IN SLIM_KIRK 11.308
MEMBER_IN MARKOVIC_JUAN 2.035
MEMBER_IN ERBAKAN_BOB 8.407
MEMBER_IN ZASA_KATHRYN 83.889
MEMBER_IN PENTANGELI_WENDELL 60.823
INTEL_DIVIDE
MEMBER_IN CLEMENZA_ANA 54.577
MEMBER_IN WOJCIK_JERRY 37.815
MEMBER_IN NEYMAR_BRENDA 37.439
MEMBER_IN WOJCIK_FRANCINE 73.067
MEMBER_IN TRAJKOVSKI_FRANCIS 70.141
MEMBER_IN POYRAZOGLU_JASON 57.407
MEMBER_IN SZYMANSKI_JAN 2.180
MEMBER_IN PENTANGELI_JAN 40.505
MEMBER_IN DEMIREL_RANDOLPH 86.043
MEMBER_IN SZYMANSKI_JAY 37.844
INTEL_DIVIDE
MEMBER_IN TADIC_MOLLY 90.076
MEMBER_IN YILMAZ_SANTIAGO 67.851
MEMBER_IN ERBAKAN_JUAN 1.456
MEMBER_IN ZIELINSKI_FELIX 86.805
MEMBER_IN KACZMAREK_ALBERT 47.365
MEMBER_IN IVANOVIC_NELSON 69.554
MEMBER_IN KACZMAREK_DENA 37.007
MEMBER_IN ROCKEFELLER_FRANKLIN 81.333
MEMBER_IN KOCAMAN_MILTON 30.577
MEMBER_IN PINKMAN_KRIS 86.131
INTEL_DIVIDE
MEMBER_IN ROTSHCHILD_JANET 24.109
MEMBER_IN BENZEMA_JONI 6.637
MEMBER_IN WOJCIK_KELLY 90.861
MEMBER_IN COLOMBO_SEAN 62.621
MEMBER_IN PEKER_SUE 18.683
MEMBER_IN SOPRANO_JUAN 78.974
MEMBER_IN RONALDO_GENEVIEVE 50.692
MEMBER_IN LEWANDOWSKI_TYLER 20.997
MEMBER_IN OZDEMIR_MALCOLM 14.473
MEMBER_IN WOJCIK_KELLI 0.682
INTEL_DIVIDE
MEMBER_IN NEYMAR_FRANCES 23.192
MEMBER_IN TERIM_JENNIFER 78.090
MEMBER_IN PETROVIC_ALFREDO 97.239
MEMBER_IN CATLI_BRIAN 61.841
MEMBER_IN PENTANGELI_GEOFFREY 1.460
MEMBER_IN KOVACEVIC_TODD 52.922
MEMBER_IN KOCH_LEROY 24.920
MEMBER_IN KARTAL_KYLE 52.020
MEMBER_IN PENTANGELI_ARTURO 29.738
MEMBER_IN LUCCHESE_CHARLES 23.271
INTEL_DIVIDE
MEMBER_IN CUNEO_IRENE 23.042
MEMBER_IN ZASA_WESLEY 99.953
MEMBER_IN KAMINSKI_ADRIENNE 40.230
MEMBER_IN DEMIREL_EVERETT 27.612
MEMBER_IN JANKOWSKI_MARGARITA 65.263
MEMBER_IN WOJCIECHOWSKI_CAROLE 54.961
MEMBER_IN BONANNO_JOANN 96.709
MEMBER_IN SALAH_ALEXIS 23.842
MEMBER_IN BEZOS_EVERETT 30.162
MEMBER_IN GUZMAN_DICK 79.890
INTEL_DIVIDE
MEMBER_IN SZYMCZAK_ARMANDO 30.055
MEMBER_IN CLEMENZA_HAROLD 88.812
MEMBER_IN GATES_MALCOLM 52.400
MEMBER_IN STANKOVIC_STANLEY 75.656
MEMBER_IN MESSI_CAMERON 67.737
MEMBER_IN KNEZEVIC_GRETCHEN 2.739
MEMBER_IN AGUERO_EILEEN 2.933
MEMBER_IN MARKOVIC_JUDY 72.277
MEMBER_IN STRACCI_FRANKLIN 29.602
MEMBER_IN SLIM_DARIN 71.191
INTEL_DIVIDE
MEMBER_IN SZYMANSKI_ROBERTO 77.246
MEMBER_IN KARTAL_ALICIA 97.956
MEMBER_IN MANE_JEROME 19.756
MEMBER_IN ESCOBAR_RUBEN 37.562
MEMBER_IN MANE_STANLEY 31.269
MEMBER_IN TADIC_REGINA 64.853
MEMBER_IN GUS_ORLANDO 97.848
MEMBER_IN BONANNO_JANICE 80.479
MEMBER_IN BUFFETT_ORLANDO 90.144
MEMBER_IN HEISENBERG_RICKY 40.630
INTEL_DIVIDE
MEMBER_IN ROSATO_JOCELYN 63.901
MEMBER_IN NIKOLIC_REGINA 45.748
MEMBER_IN NEYMAR_FRANCIS 75.629
MEMBER_IN OZDEMIR_LUCAS 1.426
MEMBER_IN KOWALSKI_KENNETH 9.649
MEMBER_IN MANE_IRIS 32.263
MEMBER_IN NIKOLIC_CHARLOTTE 50.869
MEMBER_IN MOEGREENE_KERIM 6.781
MEMBER_IN LUCCHESE_ELIAS 71.113
MEMBER_IN KILIC_HOWARD 56.296
INTEL_DIVIDE
MEMBER_IN OZDEMIR_TODD 92.133
MEMBER_IN STOJANOVIC_MAHMUT 17.085
MEMBER_IN CATLI_YIGIT 24.740
MEMBER_IN STRACCI_GORDON 92.257
MEMBER_IN PINKMAN_CARLTON 81.941
MEMBER_IN MESSI_JOSH 63.151
MEMBER_IN GAMBINO_MORRIS 54.038
MEMBER_IN ZIELINSKI_SYLVIA 21.939
MEMBER_IN ROTH_JO 32.900
MEMBER_IN OZDEMIR_MICHELE 79.333
INTEL_DIVIDE
MEMBER_IN BARZINI_HEIDI 32.408
MEMBER_IN CATLI_KATHRYN 34.562
MEMBER_IN NEYMAR_OGUZ 71.506
MEMBER_IN ELLISON_CHUCK 62.737
MEMBER_IN BENZEMA_JODI 13.913
MEMBER_IN BEZOS_MONICA 92.375
MEMBER_IN SLIM_IRENE 99.433
MEMBER_IN STRACCI_MELODY 97.595
MEMBER_IN NIKOLIC_DAVE 88.378
MEMBER_IN MANE_JENNIFER 38.348
INTEL_DIVIDE
MEMBER_IN AGUERO_JOSEPH 23.837
MEMBER_IN ERDOGAN_CODY 67.602
MEMBER_IN JANKOWSKI_YOUNG 0.981
MEMBER_IN ESCOBAR_MICHELLE 3.846
MEMBER_IN GENOVESE_TERRANCE 95.609
MEMBER_IN GOTTI_YUNUS 63.091
MEMBER_IN GOTTI_PAIGE 27.398
MEMBER_IN ERDOGAN_VERNA 88.165
MEMBER_IN BENZEMA_JODY 53.596
MEMBER_IN AGUERO_YVONNE 89.542
INTEL_DIVIDE
MEMBER_IN GUZMAN_PEGGY 59.947
MEMBER_IN LUCCHESE_MUSTAFA 22.086
MEMBER_IN TESSIO_ERICK 14.543
MEMBER_IN GOTTI_NELLIE 32.055
MEMBER_IN KAMINSKI_HERMAN 43.173
MEMBER_IN ROCKEFELLER_DIANE 31.450
MEMBER_IN TADIC_GRETCHEN 59.795
MEMBER_IN GENOVESE_HOWARD 58.974
MEMBER_IN TADIC_LORNA 57.189
MEMBER_IN NEYMAR_STAN 38.466
INTEL_DIVIDE
MEMBER_IN BENZEMA_JOEL 17.305
MEMBER_IN KILIC_ELSA 7.375
MEMBER_IN ADELSON_CLIFFORD 36.881
MEMBER_IN DEMIR_STACEY 49.120
MEMBER_IN TERIM_MARTA 44.786
MEMBER_IN GOODMAN_APRIL 25.909
MEMBER_IN OZDEMIR_MELINDA 16.653
MEMBER_IN NEYMAR_RODERICK 14.319
MEMBER_IN POYRAZOGLU_CODY 4.303
MEMBER_IN KOWALCZYK_ARNOLD 70.041
INTEL_DIVIDE
MEMBER_IN BONANNO_CLINT 22.061
MEMBER_IN SZYMCZAK_GERRY 85.523
MEMBER_IN KOWALCZYK_CHRISTIE 49.858
MEMBER_IN WOJCIECHOWSKI_CESAR 72.256
MEMBER_IN GAMBINO_MARSHALL 2.107
MEMBER_IN PINKMAN_BETSY 60.820
MEMBER_IN MARKOVIC_GENEVIEVE 33.435
MEMBER_IN KNEZEVIC_DEVIN 20.082
MEMBER_IN GAMBINO_HOPE 72.008
MEMBER_IN KOCH_ANGELICA 40.277
INTEL_DIVIDE
MEMBER_IN GATES_ALICIA 87.867
MEMBER_IN MARKOVIC_PAM 88.843
MEMBER_IN KOCAMAN_JAMIE 84.769
MEMBER_IN STOJANOVIC_CURTIS 4.851
MEMBER_IN KOCAMAN_SUSAN 32.306
MEMBER_IN SLIM_HEIDI 40.072
MEMBER_IN NIKOLIC_AARON 29.162
MEMBER_IN KOCAMAN_KAGAN 79.065
MEMBER_IN NIKOLIC_JEFFREY 60.263
MEMBER_IN TERIM_LYNETTE 36.644
INTEL_DIVIDE
MEMBER_IN KACZMAREK_MATT 18.061
MEMBER_IN MARIC_DOMINIC 79.112
MEMBER_IN ERDOGAN_MARGARITA 23.434
MEMBER_IN NEYMAR_CHERYL 63.623
MEMBER_IN PETROVIC_SABRINA 79.700
MEMBER_IN BUFFETT_KENNY 88.408
MEMBER_IN LUCCHESE_GLEN 23.869
MEMBER_IN TERIM_JACQUELINE 17.738
MEMBER_IN SOPRANO_EDMUND 28.988
MEMBER_IN ROCKEFELLER_MICHEAL 78.888
INTEL_DIVIDE
MEMBER_IN JOVANOVIC_RAQUEL 92.846
MEMBER_IN SZYMANSKI_SUZANNE 44.124
MEMBER_IN YILMAZ_NOEL 99.846
MEMBER_IN BEZOS_FRANCINE 51.697
MEMBER_IN MOEGREENE_KELLI 22.937
MEMBER_IN SZYMCZAK_WENDELL 81.865
MEMBER_IN ERBAKAN_STACIE 38.337
MEMBER_IN TESSIO_MARCELLA 5.873
MEMBER_IN HEISENBERG_EILEEN 47.427
MEMBER_IN ROSATO_JACKIE 23.671
INTEL_DIVIDE
MEMBER_IN WOZNIAK_DEBBIE 28.090
MEMBER_IN INONU_BERNADETTE 43.752
MEMBER_IN ERBAKAN_GRACIELA 23.406
MEMBER_IN MOEGREENE_KELLY 81.363
MEMBER_IN WALTON_RANDOLPH 57.846
MEMBER_IN ROSATO_CHRIS 87.700
MEMBER_IN KAYA_DWAYNE 64.753
MEMBER_IN BONANNO_CHARLIE 19.777
MEMBER_IN ADELSON_VITOR 48.563
MEMBER_IN GOODMAN_JANIE 45.029
INTEL_DIVIDE
MEMBER_IN ROSATO_GLENN 24.393
MEMBER_IN WOJCIECHOWSKI_RANDOLPH 45.680
MEMBER_IN PEKER_ISMAIL 6.955
MEMBER_IN LUCCHESE_GERARDO 9.309
MEMBER_IN GOODMAN_JANIS 50.489
MEMBER_IN KAMINSKI_KAREN 76.215
MEMBER_IN CICCI_TAMMY 98.888
MEMBER_IN MBAPPE_LORNA 83.229
MEMBER_IN MARKOVIC_CORINNE 60.931
MEMBER_IN GOODMAN_MITCH 74.735
INTEL_DIVIDE
MEMBER_IN KAYA_MITCHELL 50.202
MEMBER_IN INONU_WILL 6.786
MEMBER_IN KAYA_YOUNG 81.141
MEMBER_IN ZUCKERBERG_JAYNE 11.454
MEMBER_IN PINKMAN_JACKIE 57.414
MEMBER_IN BEZOS_CARA 11.830
MEMBER_IN GUZMAN_HOLLY 15.523
MEMBER_IN TERIM_MARIO 52.799
MEMBER_IN GUZMAN_MERLE 77.707
MEMBER_IN ZIELINSKI_ANTHONY 62.018
INTEL_DIVIDE
MEMBER_IN BUFFETT_MINDY 92.296
MEMBER_IN ERBAKAN_STACEY 25.544
MEMBER_IN CATLI_LEAH 96.659
MEMBER_IN NIKOLIC_DELIA 69.084
MEMBER_IN LUCCHESE_BETHANY 18.162
MEMBER_IN CICCI_MICHEAL 39.361
MEMBER_IN MARKOVIC_FRANKLIN 2.653
MEMBER_IN TERIM_MARIE 41.972
MEMBER_IN NOWAK_TROY 48.921
MEMBER_IN KOCAMAN_JAMES 4.801
INTEL_DIVIDE
MEMBER_IN WOJCIK_THELMA 93.155
MEMBER_IN KAYA_KEITH 91.411
MEMBER_IN RONALDO_LUCY 18.762
MEMBER_IN CUNEO_JANE 43.154
MEMBER_IN BEZOS_MARLENE 38.368
MEMBER_IN KWIATKOWSKI_DENA 95.475
MEMBER_IN KOWALSKI_ALEXIS 48.400
MEMBER_IN CORLEONE_CHRISTINE 35.489
MEMBER_IN ZUCKERBERG_EVERETT 8.007
MEMBER_IN LEWANDOWSKI_ANGELO 85.524
INTEL_DIVIDE
MEMBER_IN MOEGREENE_JERRY 17.697
MEMBER_IN KACZMAREK_AUDREY 50.190
MEMBER_IN BEZOS_CARY 45.769
MEMBER_IN CORLEONE_CHRISTINA 44.229
MEMBER_IN STRACCI_SANTIAGO 85.651
MEMBER_IN SOYLU_JOE 83.004
MEMBER_IN GATES_MELINDA 79.290
MEMBER_IN PINKMAN_GERTRUDE 9.260
MEMBER_IN BONANNO_CHARLES 1.045
MEMBER_IN MARIC_BRET 34.624
INTEL_DIVIDE
MEMBER_IN JOBS_SEAN 79.724
MEMBER_IN ZUCKERBERG_JACQUELINE 71.604
MEMBER_IN NEYMAR_WILLARD 56.045
MEMBER_IN GOTTI_NELSON 62.001
MEMBER_IN KAYA_JACOB 66.914
MEMBER_IN TERIM_MARLA 15.658
MEMBER_IN KOVACEVIC_PHILLIP 48.115
MEMBER_IN AGUERO_PHILIP 85.256
MEMBER_IN GOODMAN_JANET 68.432
MEMBER_IN ZIELINSKI_SHERRIE 16.511
INTEL_DIVIDE
MEMBER_IN ESCOBAR_HEIDI 85.184
MEMBER_IN ROTSHCHILD_ROLANDO 11.752
MEMBER_IN ESCOBAR_LYLE 0.686
MEMBER_IN MESSI_ROSEMARIE 31.106
MEMBER_IN ROSATO_ARTURO 8.834
MEMBER_IN PINKMAN_BRAD 99.695
MEMBER_IN BONANNO_LORETTA 30.909
MEMBER_IN TESSIO_BRANDI 64.143
MEMBER_IN GUS_ELEANOR 47.355
MEMBER_IN PINKMAN_TERI 88.796
INTEL_DIVIDE
MEMBER_IN WOJCIK_BEATRICE 67.246
MEMBER_IN ZASA_JOE 73.688
MEMBER_IN TADIC_BERNADETTE 79.600
MEMBER_IN LEWANDOWSKI_JESSE 51.770
MEMBER_IN TATTAGLIA_KATE 82.288
MEMBER_IN SZYMANSKI_LESTER 26.227
MEMBER_IN GATES_BRYAN 76.559
MEMBER_IN TESSIO_BRANDY 34.931
MEMBER_IN ELLISON_RENEE 38.615
MEMBER_IN WHITE_AUDREY 50.690
INTEL_DIVIDE
MEMBER_IN CORLEONE_CARLTON 73.500
MEMBER_IN ZIELINSKI_OKAN 80.896
MEMBER_IN PEKER_MARSHALL 6.029
MEMBER_IN LUCCHESE_TROY 1.684
MEMBER_IN SOYLU_BUDDY 69.522
MEMBER_IN PENTANGELI_GABRIEL 74.250
MEMBER_IN GENOVESE_AMBER 35.876
MEMBER_IN WHITE_LILLIAN 87.514
MEMBER_IN GAMBINO_NATALIE 35.422
MEMBER_IN LEWANDOWSKI_ISAAC 10.411
INTEL_DIVIDE
MEMBER_IN WHITE_TRACY 44.959
MEMBER_IN TESSIO_AARON 88.406
MEMBER_IN ELLISON_SABRINA 86.529
MEMBER_IN KOCAMAN_GABRIEL 22.332
MEMBER_IN ROTSHCHILD_KENNY 29.178
MEMBER_IN SOYLU_JEN 44.748
MEMBER_IN ROTH_REBECCA 65.034
MEMBER_IN RONALDO_LEROY 41.129
MEMBER_IN POYRAZOGLU_BOBBI 97.136
MEMBER_IN GUZMAN_KAREN 68.230
INTEL_DIVIDE
MEMBER_IN CATLI_LENA 97.354
MEMBER_IN AGUERO_CHARLENE 84.295
MEMBER_IN KOCH_ANA 35.814
MEMBER_IN TESSIO_CESAR 36.176
MEMBER_IN SZYMANSKI_ALYSSA 8.708
MEMBER_IN SOYLU_JAY 32.550
MEMBER_IN JESUS_ARMANDO 86.680
MEMBER_IN WALTON_MARCO 84.002
MEMBER_IN GUS_CAROLINA 42.696
MEMBER_IN TERIM_MARIA 98.414
INTEL_DIVIDE
MEMBER_IN POYRAZOGLU_BRADLEY 60.754
MEMBER_IN TATTAGLIA_KARL 14.870
MEMBER_IN AGUERO_KRIS 77.900
MEMBER_IN TATTAGLIA_KARA 96.852
MEMBER_IN CORLEONE_DELIA 49.135
MEMBER_IN ESCOBAR_LYNN 39.573
MEMBER_IN GUS_CAROLINE 59.675
MEMBER_IN DEMIREL_JEREMIAH 32.110
MEMBER_IN INONU_PABLO 62.992
MEMBER_IN BONANNO_JOHANNA 41.729
INTEL_DIVIDE
MEMBER_IN ZASA_JACQUELYN 0.319
MEMBER_IN FORD_SHERRI 53.547
MEMBER_IN DEMIR_JESSICA 41.174
MEMBER_IN TATTAGLIA_CHRISTIE 79.772
MEMBER_IN MANCINI_MARCO 10.287
MEMBER_IN KOVACEVIC_SERGIO 90.403
MEMBER_IN PETROVIC_WILLIAM 0.174
MEMBER_IN KWIATKOWSKI_DEAN 22.927
MEMBER_IN WOZNIAK_NIKKI 88.404
MEMBER_IN ROCKEFELLER_VERNA 27.241
INTEL_DIVIDE
MEMBER_IN CUNEO_ANDRES 24.116
MEMBER_IN CUNEO_ANDREW 1.618
MEMBER_IN WHITE_SIMON 88.684
MEMBER_IN IVANOVIC_MIRIAM 21.612
MEMBER_IN LUCCHESE_ORLANDO 1.115
MEMBER_IN TATTAGLIA_LAURA 72.332
MEMBER_IN MORGAN_SHERRIE 35.631
MEMBER_IN CUNEO_SANTOS 52.070
MEMBER_IN ROSATO_LOREN 75.257
MEMBER_IN FORD_SHERRY 93.402
INTEL_DIVIDE
MEMBER_IN ADELSON_SOPHIA 14.101
MEMBER_IN LEWANDOWSKI_JESUS 84.074
MEMBER_IN KOVACEVIC_MORGAN 88.056
MEMBER_IN TERIM_GABRIEL 0.645
MEMBER_IN BARZINI_JONATHAN 44.438
MEMBER_IN LUCCHESE_JOSIE 34.922
MEMBER_IN CICCI_JUANA 19.933
MEMBER_IN LEWANDOWSKI_HANNAH 83.730
MEMBER_IN TERIM_ANTONIA 8.982
MEMBER_IN MANE_VINCE 92.467
INTEL_DIVIDE
MEMBER_IN AGUERO_HOWARD 17.717
MEMBER_IN KARTAL_WHITNEY 30.466
MEMBER_IN KARTAL_MITCH 90.175
MEMBER_IN SALAH_KYLE 29.848
MEMBER_IN TERIM_ANTONIO 10.828
MEMBER_IN COLOMBO_TYRONE 34.238
MEMBER_IN ROTH_DARYL 87.174
MEMBER_IN POYRAZOGLU_LORETTA 87.539
MEMBER_IN MARKOVIC_LUCINDA 76.906
MEMBER_IN BONANNO_ALVIN 69.216
INTEL_DIVIDE
MEMBER_IN MBAPPE_KRISTY 63.069
MEMBER_IN WHITE_TRACI 8.004
MEMBER_IN TRAJKOVSKI_SANDY 72.090
MEMBER_IN OZDEMIR_WHITNEY 14.427
MEMBER_IN SALAH_GILBERTO 48.982
MEMBER_IN CATLI_MUSTAFA 79.305
MEMBER_IN ERBAKAN_IAN 20.470
MEMBER_IN MBAPPE_KRISTI 92.247
MEMBER_IN TRAJKOVSKI_SANDI 28.493
MEMBER_IN TESSIO_JOHNNY 49.009
INTEL_DIVIDE
MEMBER_IN INONU_EVAN 35.033
MEMBER_IN SOYLU_JESSICA 52.734
MEMBER_IN MBAPPE_KRISTA 81.501
MEMBER_IN CICCI_MICHELE 11.718
MEMBER_IN KAYA_BRADLEY 32.504
MEMBER_IN KOVACEVIC_REGINALD 19.485
MEMBER_IN MARKOVIC_BRYAN 7.290
MEMBER_IN SOYLU_SETH 43.386
MEMBER_IN ROCKEFELLER_MICHELE 67.475
MEMBER_IN BONANNO_LAURA 32.489
INTEL_DIVIDE
MEMBER_IN WOZNIAK_WALLACE 3.051
MEMBER_IN MBAPPE_MOLLY 40.316
MEMBER_IN SLIM_CHRISTIE 47.953
MEMBER_IN ADELSON_SANDI 99.079
MEMBER_IN BARZINI_GERALD 9.579
MEMBER_IN TATTAGLIA_ALVIN 32.068
MEMBER_IN MBAPPE_CHRIS 47.535
MEMBER_IN ADELSON_SANDY 77.623
MEMBER_IN ESCOBAR_CATHERINE 48.677
MEMBER_IN TERIM_MARCO 11.497
INTEL_DIVIDE
MEMBER_IN MBAPPE_EUGENE 22.160
MEMBER_IN MANCINI_MARCIA 91.028
MEMBER_IN GOTTI_CANDACE 51.663
MEMBER_IN PETROVIC_FRANCINE 43.113
MEMBER_IN DEMIREL_EMILY 85.704
MEMBER_IN FORD_HAROLD 44.013
MEMBER_IN GENOVESE_RODNEY 80.688
MEMBER_IN MORGAN_DONNA 85.039
MEMBER_IN MANCINI_BEATRIZ 44.938
MEMBER_IN TATTAGLIA_SUZANNE 79.113
INTEL_DIVIDE
MEMBER_IN PENTANGELI_DARRYL 31.589
MEMBER_IN INONU_RACHAEL 10.672
MEMBER_IN SZYMANSKI_LYLE 23.921
MEMBER_IN ERBAKAN_JAN 73.998
MEMBER_IN PENTANGELI_IAN 37.516
MEMBER_IN CLEMENZA_BUD 58.592
MEMBER_IN ERBAKAN_JAY 50.444
MEMBER_IN DEMIREL_KATHLEEN 86.097
MEMBER_IN KOWALSKI_TRICIA 1.922
MEMBER_IN WOJCIECHOWSKI_DELIA 57.582
INTEL_DIVIDE
MEMBER_IN PEKER_ANGELICA 17.487
MEMBER_IN MANCINI_MARIO 14.540
MEMBER_IN KOCAMAN_CLIFTON 55.670
MEMBER_IN FORD_MELINDA 15.522
MEMBER_IN JOBS_SETH 63.050
MEMBER_IN BENZEMA_ALFREDO 30.196
MEMBER_IN PINKMAN_ROSIE 7.487
MEMBER_IN ESCOBAR_FAITH 68.045
MEMBER_IN GUS_BETH 90.843
MEMBER_IN GUS_FRAN 58.373
INTEL_DIVIDE
MEMBER_IN GENOVESE_SIMON 44.675
MEMBER_IN PETROVIC_KATE 23.237
MEMBER_IN MOEGREENE_STACEY 1.421
MEMBER_IN NOWAK_KYLE 82.456
MEMBER_IN INONU_MEGHAN 13.129
MEMBER_IN MARKOVIC_STAN 99.922
MEMBER_IN KNEZEVIC_ALICIA 53.457
MEMBER_IN DEMIREL_DWAYNE 12.584
MEMBER_IN GAMBINO_GENEVA 0.369
MEMBER_IN LUCCHESE_MAYRA 21.563
INTEL_DIVIDE
MEMBER_IN KILIC_LEIGH 14.083
MEMBER_IN RONALDO_LUPE 18.338
MEMBER_IN SALAH_TROY 65.317
MEMBER_IN BENZEMA_FRANCIS 26.179
MEMBER_IN KAMINSKI_HOLLY 40.759
MEMBER_IN DEMIR_DENA 49.046
MEMBER_IN IVANOVIC_DEAN 69.700
MEMBER_IN MARKOVIC_ALFRED 12.042
MEMBER_IN CLEMENZA_DICK 73.069
MEMBER_IN MOEGREENE_GAYLE 20.436
INTEL_DIVIDE
MEMBER_IN STANKOVIC_LANA 47.554
MEMBER_IN ERBAKAN_IGNACIO 1.998
MEMBER_IN DEMIREL_MIRANDA 10.502
MEMBER_IN AGUERO_PHILLIP 89.092
MEMBER_IN DEMIR_JANETTE 91.419
MEMBER_IN MANCINI_MARLA 75.790
MEMBER_IN WOJCIK_ISAAC 9.265
MEMBER_IN ERBAKAN_DWAYNE 93.085
MEMBER_IN MESSI_BUDDY 88.464
MEMBER_IN ROTH_CANDICE 54.947
INTEL_DIVIDE
MEMBER_IN WOJCIK_JESSE 81.622
MEMBER_IN LEWANDOWSKI_JEREMIAH 25.823
MEMBER_IN CUNEO_ANDREA 2.945
MEMBER_IN NIKOLIC_DELORES 47.875
MEMBER_IN DEMIREL_BECKY 40.140
MEMBER_IN WOJCIK_JOHANNA 0.451
MEMBER_IN COLOMBO_TRINA 56.113
MEMBER_IN LEWANDOWSKI_MINDY 15.710
MEMBER_IN STOJANOVIC_AMBER 30.920
MEMBER_IN WOJCIECHOWSKI_AARON 77.594
INTEL_DIVIDE
MEMBER_IN JOVANOVIC_ALEXANDER 89.548
MEMBER_IN KOWALSKI_GREG 72.463
MEMBER_IN WOJCIECHOWSKI_ELSA 90.192
MEMBER_IN IVANOVIC_BLANCA 23.716
MEMBER_IN GUS_BERT 58.896
MEMBER_IN CUNEO_JACK 78.060
MEMBER_IN WOJCIK_CONNIE 59.472
MEMBER_IN MBAPPE_DANIELLE 76.913
MEMBER_IN GUS_MIRIAM 21.265
MEMBER_IN POYRAZOGLU_CATHY 70.382
INTEL_DIVIDE
MEMBER_IN CLEMENZA_MARIAN 92.668
MEMBER_IN INONU_ANGELICA 48.725
MEMBER_IN YILMAZ_WILL 26.559
MEMBER_IN JOBS_PAM 7.317
MEMBER_IN KARTAL_LANA 82.230
MEMBER_IN SZYMANSKI_IAN 19.549
MEMBER_IN TERIM_YUNUS 19.387
MEMBER_IN ZASA_KYLE 33.962
MEMBER_IN NEYMAR_JOANNE 76.016
MEMBER_IN MARIC_MIRANDA 75.438
INTEL_DIVIDE
MEMBER_IN KOWALCZYK_MITCHELL 17.209
MEMBER_IN NEYMAR_JOANNA 20.872
MEMBER_IN PINKMAN_THERESE 32.526
MEMBER_IN BEZOS_PHIL 74.209
MEMBER_IN KOCAMAN_GREG 5.165
MEMBER_IN MESSI_RACHAEL 96.941
MEMBER_IN SZYMANSKI_LYNN 19.746
MEMBER_IN KARTAL_TABITHA 0.274
MEMBER_IN TADIC_LEAH 17.316
MEMBER_IN CLEMENZA_CASSANDRA 44.458
INTEL_DIVIDE
MEMBER_IN GUZMAN_MORGAN 3.996
MEMBER_IN ZUCKERBERG_MERLE 23.160
MEMBER_IN GOODMAN_BERNARD 92.579
MEMBER_IN ESCOBAR_KENDRA 62.796
MEMBER_IN BUFFETT_RACHAEL 94.590
MEMBER_IN BENZEMA_FRANCES 13.651
MEMBER_IN SOYLU_JAN 13.007
MEMBER_IN KNEZEVIC_REBECCA 65.312
MEMBER_IN KAMINSKI_MERLE 90.979
MEMBER_IN GENOVESE_JAVIER 11.080
INTEL_DIVIDE
MEMBER_IN WOJCIK_JESUS 23.205
MEMBER_IN JOBS_CHRISTIE 6.048
MEMBER_IN COLOMBO_SHERRIE 89.444
MEMBER_IN KOCAMAN_MITCH 17.670
MEMBER_IN GENOVESE_CORINNE 83.033
MEMBER_IN CLEMENZA_CHUCK 15.322
MEMBER_IN CLEMENZA_BOB 65.979
MEMBER_IN ZIELINSKI_JULIUS 16.897
MEMBER_IN PETROVIC_BERTHA 95.061
